event_id,title,description,long_description,city,region,venue,start_date,end_date,tags
65654775,Job Dating Hôtellerie-Restauration-Tourisme : Rencontrez votre futur employeur et décrochez un emploi !,"Plongez au coeur de l'univers dynamique de l'hôtellerie, de la restauration et du tourisme lors de notre Job Dating exclusif !!!!","<p>Plongez au coeur de l'univers dynamique de l'hôtellerie, de la restauration et du tourisme lors de notre Job Dating exclusif !!!! Cet événement est conçu pour vous offrir des rencontres privilégiées avec une vingtaine d'entreprises leaders dans ces secteurs. Que vous soyez passionné par l'accueil, la cuisine, la gestion hôtelière ou l'organisation d'événements, cet événement est fait pour vous. Venez échanger directement avec des employeurs à la recherche de nouveaux talents. Une opportunité uni</p>",Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE PHARO,2026-04-28T13:00:00+00:00,2026-04-28T14:00:00+00:00,
57744308,CAFE DE L'EMPLOI - CENTRE SOCIAL DE LA SAVINE,"Venez rencontrer des entreprises, des organismes de formation et des partenaires de l'insertion professionnelle: Entreprises : Vinci Construction Primark Clinitex - Nettoyage Randstad BTP/TP/Espaces V","<p>Venez rencontrer des entreprises, des organismes de formation et des partenaires de l'insertion professionnelle: Entreprises : Vinci Construction Primark Clinitex - Nettoyage Randstad BTP/TP/Espaces Verts Derichebourg Multi-Services - Hôtellerie, Restauration, Tourisme, Tertiaire, Logistique et transport La Communauté - Services à la Personne Pain et Partage - ACI APF - Entreprise Adaptée - BOETH et RQTH Centres de formation : Auxilia Formation Sigma Formation Partenaires de l'insertion professi</p>",Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE CAP PINEDE,2026-04-28T12:00:00+00:00,2026-04-28T14:30:00+00:00,
56333131,Job Dating Hôtellerie-Restauration-Tourisme : Rencontrez votre futur employeur et décrochez un emploi !,"Plongez au coeur de l'univers dynamique de l'hôtellerie, de la restauration et du tourisme lors de notre Job Dating exclusif !!!!","<p>Plongez au coeur de l'univers dynamique de l'hôtellerie, de la restauration et du tourisme lors de notre Job Dating exclusif !!!! Cet événement est conçu pour vous offrir des rencontres privilégiées avec une vingtaine d'entreprises leaders dans ces secteurs. Que vous soyez passionné par l'accueil, la cuisine, la gestion hôtelière ou l'organisation d'événements, cet événement est fait pour vous. Venez échanger directement avec des employeurs à la recherche de nouveaux talents. Une opportunité uni</p>",Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE PHARO,2026-04-28T12:00:00+00:00,2026-04-28T13:00:00+00:00,
15660384,Ambition Territoires : Objectif Talents EIFFAGE CONSTRUCTION,Un événement emploi ciblé et organisé pour faciliter la mise en relation entre entreprises et candidats sur plusieurs secteurs : BTP (majoritaire) Logistique / transport Tertiaire Objectif : proposer,"<p>Un événement emploi ciblé et organisé pour faciliter la mise en relation entre entreprises et candidats sur plusieurs secteurs : BTP (majoritaire) Logistique / transport Tertiaire Objectif : proposer des opportunités concrètes (intérim, alternance, emplois directs) à des candidats prêts à l'emploi</p>",Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE MOUREPIANE,2026-04-28T08:30:00+00:00,2026-04-28T09:30:00+00:00,
38233041,Des emails qui convertissent : la méthode IA pour booster vos campagnes (réservé région PACA),"Entrepreneurs, créateurs d'entreprise, porteurs de projet : donnez une nouvelle dimension à votre communication grâce à l'emailing et à l'intelligence artificielle !","<p>Entrepreneurs, créateurs d'entreprise, porteurs de projet : donnez une nouvelle dimension à votre communication grâce à l'emailing et à l'intelligence artificielle ! En partenariat avec Google, ce webinaire exclusif vous propose deux ateliers pratiques pour apprendre à transformer vos emails en véritables leviers de croissance. Vous découvrirez comment : Créer des emails attractifs et engageants avec l'aide de l'IA Maîtriser les bases de l'emailing et de l'automation Construire vos premières cam</p>",Marseille,Provence-Alpes-Côte d'Azur,Marseille - DR PROVENCE ALPES COTE D'AZUR,2026-04-28T08:00:00+00:00,2026-04-28T10:00:00+00:00,
86451209,Votre projet de création d'entreprise avec La Ruche!,"Vous avez une idée de projet et vous pensez qu'elle pourrait se transformer en une entreprise ou en association, mais vous ne savez pas par où commencer ?","<p>Vous avez une idée de projet et vous pensez qu'elle pourrait se transformer en une entreprise ou en association, mais vous ne savez pas par où commencer ? Cet atelier-conseil vous permet de : Explorer la création ou reprise d'entreprise comme piste d'emploi Identifier vos motivations et vos capacités à créer ou reprendre une entreprise Recenser les organismes et interlocuteurs susceptibles de vous accompagner dans votre démarche Identifier les aides dont vous pouvez bénéficier</p>",Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE SAINT CHARLES,2026-04-28T07:30:00+00:00,2026-04-28T09:30:00+00:00,
82782622,Ambition Territoires : Objectif Talents EIFFAGE CONSTRUCTION,Un événement emploi ciblé et organisé pour faciliter la mise en relation entre entreprises et candidats sur plusieurs secteurs : BTP (majoritaire) Logistique / transport Tertiaire Objectif : proposer,"<p>Un événement emploi ciblé et organisé pour faciliter la mise en relation entre entreprises et candidats sur plusieurs secteurs : BTP (majoritaire) Logistique / transport Tertiaire Objectif : proposer des opportunités concrètes (intérim, alternance, emplois directs) à des candidats prêts à l'emploi</p>",Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE MOUREPIANE,2026-04-28T07:30:00+00:00,2026-04-28T08:30:00+00:00,
4568248,Atelier Accompagnement à la Création d'Entreprise,Vous avez une idée de projet et souhaitez vous lancer dans l'entrepreneuriat ?,<p>Vous avez une idée de projet et souhaitez vous lancer dans l'entrepreneuriat ? Participez à notre atelier dédié à la création d'entreprise et bénéficiez de conseils concrets pour avancer sereinement dans votre projet !</p> <p>Au programme : Présentation des dispositifs d'accompagnement et de financement Informations sur vos droits et l'impact sur votre indemnisation Échanges avec des experts pour structurer votre projet Intervenants : Un conseiller référent en création d'entreprise Un conseiller en in</p>,Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE BELLE DE MAI,2026-04-28T07:00:00+00:00,2026-04-28T09:00:00+00:00,
12757052,Détection de Potentiel Santé,Vous souhaitez changer de voie ? Vous êtes attiré par un secteur et vous vous demandez s'il peut vous correspondre ? Vous ne savez pas vers quel secteur vous orienter ?,<p>Vous souhaitez changer de voie ? Vous êtes attiré par un secteur et vous vous demandez s'il peut vous correspondre ? Vous ne savez pas vers quel secteur vous orienter ? Alors n'attendez plus et venez participer à l'Atelier Détection de Potentiel Santé pour envisager votre avenir professionnel ! Un dispositif financé par la Région Sud.</p> <p>Présentation du secteur Témoignage d'un professionnel Testez vos aptitudes avec des exercices de mise en situation Bénéficiez de propositions concrètes immédiates</p>,Marseille,Provence-Alpes-Côte d'Azur,Marseille 16e Arrondissement - Agence MARSEILLE MOUREPIANE,2026-04-28T07:00:00+00:00,2026-04-28T10:00:00+00:00,
60482878,Ambition Territoires : Objectif Talents EIFFAGE CONSTRUCTION,Un événement emploi ciblé et organisé pour faciliter la mise en relation entre entreprises et candidats sur plusieurs secteurs : BTP (majoritaire) Logistique / transport Tertiaire Objectif : proposer,"<p>Un événement emploi ciblé et organisé pour faciliter la mise en relation entre entreprises et candidats sur plusieurs secteurs : BTP (majoritaire) Logistique / transport Tertiaire Objectif : proposer des opportunités concrètes (intérim, alternance, emplois directs) à des candidats prêts à l'emploi</p>",Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE MOUREPIANE,2026-04-28T06:30:00+00:00,2026-04-28T07:30:00+00:00,
77256213,France Travail et Vous,"Réunion présentation de France Travail : droits et devoirs, contrat engagement, actualisation.","<p>Réunion présentation de France Travail : droits et devoirs, contrat engagement, actualisation.</p>",Marseille,Provence-Alpes-Côte d'Azur,Marseille - Agence BLANCARDE,2026-04-27T13:00:00+00:00,2026-04-27T15:00:00+00:00,
99357220,Présentation du programme Erasmus réservé aux demandeurs d'emploi de la région PACA,Information collective - Programme Erasmus France Travail PACA Vous êtes demandeur d'emploi en région Provence-Alpes-Côte d'Azur et vous avez un projet de mobilité en Europe ?,"<p>Information collective - Programme Erasmus France Travail PACA Vous êtes demandeur d'emploi en région Provence-Alpes-Côte d'Azur et vous avez un projet de mobilité en Europe ? Participez à cette information collective dédiée au programme Erasmus de France Travail. Ce dispositif est accessible sans condition d'âge. Cette réunion vous permettra de découvrir les objectifs du dispositif, les conditions d'accès, les destinations possibles, la durée des mobilités, ainsi que les aides financières et l'</p>",Marseille,Provence-Alpes-Côte d'Azur,Marseille - DR PROVENCE ALPES COTE D'AZUR,2026-04-27T08:00:00+00:00,2026-04-27T09:00:00+00:00,
26017581,J'optimise le référencement de mon site internet : stratégies SEO pour le secteur du tourisme,Vous êtes acteur du tourisme et vous souhaitez améliorer la visibilité de votre site ? Cet atelier vous donnera les clés pour un référencement durable et performant.,<p>Au programme :<br>Auditer votre site pour identifier les points d’amélioration<br>Renforcer vos liens et structurer vos pages<br>Optimiser vos visuels pour séduire Google et vos visiteurs</p>,Marseille,Provence-Alpes-Côte d'Azur,Webinaire,2026-04-27T08:00:00+00:00,2026-04-27T09:00:00+00:00,
72577667,DETECTION DE POTENTIEL TRANSPORT : Etes vous fait pour les métiers du secteur Transport ?,Vous souhaitez changer de voie ? Vous êtes attiré par un secteur et vous vous demandez s'il peut vous correspondre ? Vous ne savez pas vers quel secteur vous orienter ?,<p>Vous souhaitez changer de voie ? Vous êtes attiré par un secteur et vous vous demandez s'il peut vous correspondre ? Vous ne savez pas vers quel secteur vous orienter ? Participez à une session de Détection de Potentiel pour envisager votre avenir professionnel : - Rencontrez des professionnels du secteur - Découvrez les métiers et les opportunités d'emploi - Testez vos aptitudes avec des exercices de mises en situation - Bénéficiez de propositions concrètes immédiates (immersion professionnelle</p>,Marseille,Provence-Alpes-Côte d'Azur,Marseille - Agence CHATEAU-GOMBERT,2026-04-27T07:45:00+00:00,2026-04-27T11:00:00+00:00,
47438355,Réunion EXPERT COMPTABLE,Vous êtes en projet de création d'entreprise ou avez déjà créé votre entreprise.,"<p>Vous êtes en projet de création d'entreprise ou avez déjà créé votre entreprise. Vous avez besoin de sécuriser votre projet sur le plan financier? c'est désormais possible dans votre agence France Travail. Venez partager un moment exclusif d'échange avec un expert-comptable et avoir toutes les explications sur le fonctionnement, avantages et inconvénients des différents statuts juridiques. Obtenez toutes les réponses à vos questions en une matinée !</p> <p>Atelier animé par un expert-comptable et un c</p>",Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE MOUREPIANE,2026-04-27T07:30:00+00:00,2026-04-27T10:00:00+00:00,
9738145,Tremplin emploi,Atelier réservé aux bénéficiaires de l'obligation d'emploi (PUBLIC RECONNAISSANCE TRAVAILLEURS HANDICAPES).,"<p>Atelier réservé aux bénéficiaires de l'obligation d'emploi (PUBLIC RECONNAISSANCE TRAVAILLEURS HANDICAPES). Nous vous proposons une rencontre collective pour un échange sur les services pouvant vous aider à retrouver un emploi. Nous partagerons des outils à promouvoir aux entreprises.</p> <p>Rencontre avec tour de table puis découverte de la plateforme Immersion facilité, de la période opérationnelle à l'emploi et d'Handimatch.</p>",Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE CARRE GABRIEL,2026-04-27T07:00:00+00:00,2026-04-27T09:00:00+00:00,
27140957,"Abidjan - Marseille, une mémoire partagée",Table-ronde dans le cadre du Festival Réminiscence,"<p>Cette conversation explore les circulations architecturales entre la Côte d’Ivoire post-indépendance et Marseille d’après-guerre, en mettant en regard reconstruction, modernité et transferts de modèles. Elle examine l’héritage de Fernand Pouillon et Auguste Perret, ainsi que leur influence dans les contextes méditerranéens et ouest-africains.<br>En Côte d’Ivoire, les grands chantiers post-indépendance menés par Badani &amp; Roux-Dorlut, Henri Chomette ou Michel Ducharme, Christian Larras et Jean Pierre Minost (bureau d’études DLM), parfois inspirés de ces figures majeures, ont contribué à façonner un modernisme africain singulier. Cet héritage continue aujourd’hui d’inspirer les jeunes générations d’architectes entre Abidjan et Marseille.<br>Discussion entre Francis Sossah, architecte et Président de l'Union des Architectes d'Afrique (UAA), Modeste Palé, architecte, à l'occasion de l'ouverture du Festival franco-ivoirien Réminiscence, et Amel Zerourou, Enseignante-chercheuse à l’ensa•m.<br>Échange modéré par Marcos Carvalho-Canto (Chargé d'études documentaires, Responsable des restaurations au Centre des archives de la Cité de l'Architecture et du Patrimoine).</p> <p>Inscriptions : <a href=""https://www.reminiscence-festival.com/le-programme/talk"">https://www.reminiscence-festival.com/le-programme/talk</a></p>",Marseille,Provence-Alpes-Côte d'Azur,Maison de l'architecture et de la ville PACA (MAV PACA),2026-04-24T17:00:00+00:00,2026-04-24T20:30:00+00:00,
91174343,Venez découvrir les métiers de la transition écologique dans le secteur du BTP et de l'industrie et bénéficiez d'un accompagnement de 15 jou,"VOUS CHERCHEZ UN MÉTIER MOTIVANT ? Venez découvrir le secteur de la transition écologique, Énergies renouvelables, écoconstruction et économie circulaire dans les secteurs du BTP et de l'Industrie.","<p>VOUS CHERCHEZ UN MÉTIER MOTIVANT ? Venez découvrir le secteur de la transition écologique, Énergies renouvelables, écoconstruction et économie circulaire dans les secteurs du BTP et de l'Industrie. Green Job, c'est un parcours de 2 semaines offrant de découvrir des métiers d'avenir dans les énergies renouvelables, l'écoconstruction et l'économie circulaire. Ces secteurs porteurs restent souvent méconnus ou difficilement accessibles pour les demandeurs d'emploi. C'est pourquoi nous avons imaginé</p>",Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE CAP PINEDE,2026-04-24T08:00:00+00:00,2026-04-24T10:00:00+00:00,
75055009,Développer et exercer son esprit critique,Atelier d'une journée avec une classe de 5eme sur l'esprit critique,"<p>Atelier d'une journée avec une classe de 5eme autour de l'esprit critique. La matinée est consacrée à des apports théoriques alternés avec des exercices ludiques , l'après-midi consiste en la projection d'un film suivi d'un débat mouvant.</p>",Marseille,Provence-Alpes-Côte d'Azur,Bibliothèque départementale des bouches du Rhône,2026-04-23T08:00:00+00:00,2026-04-23T14:00:00+00:00,
68721967,INCUBATEUR pour accompagnement création d'entreprise- INTERFACE L'entreprenariat collaboratif,"Dispositif innovant d'accompagnement à la création d'entreprise qui permet de tester et de développer un projet d'entreprise en situation réelle , sans s'immatriculer.","<p>Dispositif innovant d'accompagnement à la création d'entreprise qui permet de tester et de développer un projet d'entreprise en situation réelle , sans s'immatriculer.</p> <p>Tester la viabilité et la rentabilité de votre projet au sein de la Couveuse. Vous ne savez pas si votre projet est viable ? Vous hésitez à vous lancer ? Interface vous propose de le tester et de l'aider à grandir à travers votre parcours dans la couveuse. En intégrant la couveuse Interface, vous serez par la suite accompagné dan</p>",Marseille,Provence-Alpes-Côte d'Azur,Marseille - Agence BLANCARDE,2026-04-23T07:30:00+00:00,2026-04-23T10:00:00+00:00,
6376493,DETECTION DE POTENTIEL INDUSTRIE : Venez découvrir les métiers en lien avec l'industrie et testez-vous !,Vous souhaitez changer de voie ? Vous êtes attirés par un secteur et vous vous demandez s'il peut vous correspondre ? Vous ne savez pas vers quel secteur vous orienter ?,<p>Vous souhaitez changer de voie ? Vous êtes attirés par un secteur et vous vous demandez s'il peut vous correspondre ? Vous ne savez pas vers quel secteur vous orienter ? Participez à une session de détection de potentiel pour envisager votre avenir professionnel : - Rencontrez un professionnel du secteur : CRIT INTERIM - Découvrez les métiers et les opportunités d'emploi - Testez vos aptitudes avec des exercices de mise en situation</p> <p>Le parcours repose sur un enchainement d'étapes formant une sé</p>,Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE PONT DE VIVAUX,2026-04-23T07:00:00+00:00,2026-04-23T10:00:00+00:00,
55745996,Tremplin pour l'emploi : GEIQ PAYSAGES,Venez rencontrer et découvrir le GEIQ PAYSAGES (Groupement d'employeurs).,<p>Venez rencontrer et découvrir le GEIQ PAYSAGES (Groupement d'employeurs). Des postes sont à pourvoir dans les Bouches du Rhône : - élagueur - élagueuse - bucheron - bucheronne - chef(fe)s d'équipes - ouvriers(ères) paysagistes - conducteurs(trices) de travaux</p> <p>Présentation du GEIQ PAYSAGES et de ses contrats innovants Présentation des postes Evaluation des compétences Entretiens individuels</p>,Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE CAP PINEDE,2026-04-22T12:00:00+00:00,2026-04-22T14:00:00+00:00,
1568561,Atelier IA,Atelier IA webinaire sur l'utilisation de l'IA pour aider à la recherche d'emploi,<p>Atelier IA webinaire sur l'utilisation de l'IA pour aider à la recherche d'emploi</p> <p>Introduction Définition Cas pratiques Questions/réponses</p>,Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE LA VALENTINE,2026-04-22T12:00:00+00:00,2026-04-22T13:00:00+00:00,
41293756,RENDEZ-VOUS AVEC POSITIV (Accompagnement à la Création d'Entreprise),Rencontre individuelle avec Cynthia Ouzahrir Conseillère Entrepreneuriat chez Positiv Demande de conseils ou d'accompagnement dans le cadre d'un projet de création d'une entreprise.,"<p>Rencontre individuelle avec Cynthia Ouzahrir Conseillère Entrepreneuriat chez Positiv Demande de conseils ou d'accompagnement dans le cadre d'un projet de création d'une entreprise.</p> <p>Depuis sa création, la mission de Positiv est de défendre l'idée que le travail, salarié comme entrepreneurial, est l'étape nécessaire et préalable pour s'insérer socialement, économiquement et durablement dans la société. La mission de l'association est d'accompagner les personnes éloignées de l'emploi, quels que s</p>",Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE BELLE DE MAI,2026-04-22T10:30:00+00:00,2026-04-22T11:00:00+00:00,
83101215,RENDEZ-VOUS AVEC POSITIV (Accompagnement à la Création d'Entreprise),Rencontre individuelle avec Cynthia Ouzahrir Conseillère Entrepreneuriat chez Positiv Demande de conseils ou d'accompagnement dans le cadre d'un projet de création d'une entreprise.,"<p>Rencontre individuelle avec Cynthia Ouzahrir Conseillère Entrepreneuriat chez Positiv Demande de conseils ou d'accompagnement dans le cadre d'un projet de création d'une entreprise.</p> <p>Depuis sa création, la mission de Positiv est de défendre l'idée que le travail, salarié comme entrepreneurial, est l'étape nécessaire et préalable pour s'insérer socialement, économiquement et durablement dans la société. La mission de l'association est d'accompagner les personnes éloignées de l'emploi, quels que s</p>",Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE BELLE DE MAI,2026-04-22T10:00:00+00:00,2026-04-22T10:30:00+00:00,
47535219,RENDEZ-VOUS AVEC POSITIV (Accompagnement à la Création d'Entreprise),Rencontre individuelle avec Cynthia Ouzahrir Conseillère Entrepreneuriat chez Positiv Demande de conseils ou d'accompagnement dans le cadre d'un projet de création d'une entreprise.,"<p>Rencontre individuelle avec Cynthia Ouzahrir Conseillère Entrepreneuriat chez Positiv Demande de conseils ou d'accompagnement dans le cadre d'un projet de création d'une entreprise.</p> <p>Depuis sa création, la mission de Positiv est de défendre l'idée que le travail, salarié comme entrepreneurial, est l'étape nécessaire et préalable pour s'insérer socialement, économiquement et durablement dans la société. La mission de l'association est d'accompagner les personnes éloignées de l'emploi, quels que s</p>",Marseille,Provence-Alpes-Côte d'Azur,Agence MARSEILLE BELLE DE MAI,2026-04-22T09:30:00+00:00,2026-04-22T10:00:00+00:00,
